ID,DemAffl,Dem Age,DemCluster,DemClusterGroup,DemGender,DemReg,DemTVReg,PromClass,PromSpend,PromTime,TargetBuy,Target Amt
0001214934,9,50,52,F,F,South East,London,Silver,5000,4,0,0
0001219553,8,76,37,E,U,North,N West,Gold,6000,15,0,0
0001220462,5,41,50,F,F,South East,London,Gold,6000,3,0,0
0001225006,12,50,31,D,M,Scottish,C Scotland,Tin,0.01,7,1,1
0001227807,13,54,02,A,F,South West,S West,Gold,12078.35,30,0,0
0001237713,13,45,14,B,F,South East,S & S East,Silver,3000,8,0,0
0001238604,,72,10,B,F,South East,London,Silver,50.01,13,0,0
0001245880,7,41,53,F,,North,N West,Tin,0.01,9,0,0
0001246933,10,59,13,B,M,South East,S & S East,Silver,780,2,0,0
0001250647,9,68,23,C,,Midlands,Midlands,Silver,4000,5,1,1
0001260758,9,66,35,D,M,Scottish,C Scotland,Silver,2000,9,0,0
0001263749,5,52,06,B,M,North,Yorkshire,Tin,0.01,11,0,0
0001265857,8,73,,,M,Midlands,Ulster,Gold,6000,6,0,0
0001275305,6,45,50,F,U,North,N West,Silver,300,9,0,0
0001276417,9,48,30,D,F,South East,S & S East,Tin,0.01,5,1,1
0001277200,6,60,06,B,F,South East,S & S East,Tin,0.01,5,0,0
0001285750,,57,12,B,F,South East,London,Tin,0.01,8,0,0
0001287850,11,56,23,C,F,Midlands,East,Gold,6105.32,7,0,0
0001288741,26,31,44,E,F,Midlands,Midlands,Tin,0.01,4,1,2
0001289772,,,30,D,F,South West,S West,Tin,0.01,4,1,1
0001303252,9,55,26,C,M,South East,London,Tin,0.01,11,0,0
0001311360,8,61,17,C,M,Midlands,Midlands,Silver,3250,6,0,0
0001312375,,41,27,D,F,South East,London,Gold,10000,5,0,0
0001314483,9,68,02,A,M,South East,London,Silver,4250,4,0,0
0001317113,14,47,21,C,F,South East,London,Tin,0.01,8,0,0
0001318845,3,70,24,C,F,Midlands,Wales & West,Silver,3000,11,0,0
0001322516,10,40,07,B,M,South East,London,Silver,1000,13,0,0
0001329022,10,57,47,F,M,Midlands,Midlands,Tin,0.01,4,0,0
0001330489,11,54,12,B,F,Scottish,C Scotland,Silver,360,9,0,0
0001334131,2,,08,B,F,Midlands,Midlands,Silver,3178.9,5,0,0
0001338498,9,44,13,B,F,South East,London,Gold,6053.35,5,0,0
0001339389,6,57,35,D,M,North,Yorkshire,Silver,0.02,8,0,0
0001343181,5,,19,C,,Midlands,Midlands,Silver,50.02,8,0,0
0001347810,9,60,35,D,,Scottish,N Scot,Gold,8000,14,0,0
0001348957,13,45,52,F,F,Scottish,N Scot,Tin,0.01,4,1,2
0001349643,9,40,37,E,F,South East,London,Tin,0.01,6,1,1
0001352482,9,22,12,B,F,North,N West,Silver,1000,3,1,1
0001353292,10,73,04,A,M,South East,London,Silver,5000,27,0,0
0001364707,10,44,20,C,U,South East,S & S East,Tin,0.01,5,0,0
0001366874,,65,12,B,M,South East,London,Silver,1526.91,5,0,0
0001372475,5,50,08,B,M,Midlands,Wales & West,Tin,0.01,4,0,0
0001379240,8,76,46,F,F,South East,S & S East,Silver,1000,3,1,1
0001390333,,61,04,A,M,South East,London,Tin,0.01,5,0,0
0001402684,7,52,41,E,F,South East,London,Tin,0.01,9,0,0
0001403478,9,48,33,D,F,Midlands,Midlands,Gold,6000,2,0,0
0001404458,9,47,28,D,M,Midlands,Midlands,Tin,0.01,4,0,0
0001407228,7,57,15,B,F,,,Silver,2000,1,0,0
0001408038,10,61,35,D,F,North,N West,Silver,3000,3,1,1
0001421123,8,55,45,E,M,South West,S West,Silver,4000,8,0,0
0001422944,10,52,47,F,U,Scottish,C Scotland,Tin,0.01,5,0,0
0001425951,,68,52,F,F,Midlands,Wales & West,Tin,0.01,9,0,0
0001438069,5,76,23,C,F,North,Yorkshire,Gold,6000,3,1,1
0001439030,11,47,03,A,M,Scottish,C Scotland,Silver,1200,11,0,0
0001455486,9,66,38,E,,Midlands,Wales & West,Gold,6000,2,0,0
0001467158,12,60,19,C,F,Midlands,Midlands,Gold,9604.34,4,0,0
0001468979,8,49,25,C,M,South East,S & S East,Tin,0.01,20,0,0
0001469819,9,67,33,D,F,South East,London,Gold,10000,5,1,1
0001470698,4,53,20,C,M,South East,London,Silver,1070,9,0,0
0001472623,3,59,,,F,Midlands,East,Gold,12000,4,0,0
0001487604,8,69,16,C,M,South East,London,Gold,14400,8,0,0
0001488600,7,27,52,F,F,South East,London,Tin,0.01,4,1,1
0001492209,10,63,14,B,M,South East,London,Silver,3000,7,0,0
0001496115,18,41,35,D,F,North,N East,Tin,0.01,5,1,1
0001504347,,36,53,F,U,Midlands,East,Silver,4035.57,7,1,1
0001509918,4,64,28,D,F,South East,London,Silver,420,9,0,0
0001514946,8,45,44,E,M,South East,London,Gold,6000,2,0,0
0001515527,10,46,27,D,F,South East,S & S East,Tin,0.01,4,0,0
0001521950,2,50,05,B,,North,N East,Tin,0.01,5,0,0
0001522744,6,75,42,E,F,Midlands,Midlands,Tin,0.01,9,0,0
0001523775,11,62,08,B,M,North,Yorkshire,Gold,6000,10,0,0
0001524712,13,64,05,B,M,North,N West,Gold,12000,8,0,0
0001529536,,39,16,C,,South East,London,Silver,3850.36,8,1,2
0001533258,11,25,19,C,F,Midlands,Midlands,Silver,3000,3,1,1
0001535226,5,46,25,C,F,Midlands,Wales & West,Platinum,24878.35,9,0,0
0001539132,10,39,37,E,U,North,N West,Tin,0.01,5,1,1
0001540068,6,56,46,F,F,South East,London,Gold,6000,1,0,0
0001543954,6,56,38,E,U,North,N East,Gold,6000,2,0,0
0001544969,6,62,23,C,M,Scottish,N Scot,Gold,18800,4,0,0
0001550918,5,77,49,F,M,South East,S & S East,Gold,9600,16,0,0
0001562843,6,48,19,C,F,Midlands,Midlands,Tin,0.01,5,0,0
0001587250,4,29,24,C,F,North,N West,Silver,100,7,1,1
0001589334,9,63,22,C,M,Midlands,Wales & West,Tin,0.01,5,0,0
0001593706,5,46,32,D,,Midlands,Wales & West,Silver,480,5,0,0
0001598333,9,58,33,D,U,Midlands,Midlands,Tin,0.01,5,1,1
0001611844,12,68,16,C,F,North,N West,Silver,2000,31,0,0
0001613685,10,,38,E,F,South East,S & S East,Gold,6053.35,6,1,1
0001617974,7,36,12,B,F,South East,London,Silver,3000.01,8,1,1
0001620797,17,43,37,E,F,Midlands,Wales & West,Silver,3026.67,6,1,2
0001622692,6,57,34,D,M,South East,London,Tin,0.01,4,0,0
0001623494,8,47,20,C,,South East,London,Tin,0.01,8,0,0
0001625675,6,45,31,D,F,South East,S & S East,Tin,0.01,10,0,0
0001642332,10,64,14,B,,Midlands,Midlands,Silver,5000,8,0,0
0001645110,12,37,10,B,F,North,Yorkshire,Tin,0.01,5,1,1
0001652990,5,57,20,C,,North,Yorkshire,Silver,4884.25,11,0,0
0001657844,6,41,32,D,,North,Yorkshire,Tin,0.01,5,0,0
0001665502,10,44,24,C,M,Midlands,Wales & West,Silver,500,9,0,0
0001670514,9,51,14,B,F,South East,London,Gold,7053.34,10,0,0
0001673556,7,62,49,F,F,South West,S West,Gold,6000,2,0,0
0001681265,18,54,52,F,F,Midlands,Midlands,Silver,970.92,9,1,2
0001691082,7,57,27,D,M,South East,London,Silver,1500,5,0,0
0001692658,7,63,06,B,M,Midlands,East,Gold,7500,5,0,0
0001700464,8,,25,C,M,North,Yorkshire,Silver,600,8,0,0
0001711644,3,51,28,D,M,North,N West,Tin,0.01,5,0,0
0001719211,,44,38,E,F,North,N West,Silver,500,10,1,1
0001731165,11,74,35,D,M,Midlands,Midlands,Gold,10000.01,8,0,0
0001739360,8,56,53,F,M,South West,S West,Silver,4000,5,1,1
0001741195,4,33,53,F,F,Midlands,Midlands,Tin,0.01,6,0,0
0001742434,8,50,09,B,F,Midlands,Midlands,Silver,4800,5,0,0
0001745654,,59,17,C,F,North,N West,Tin,0.01,5,1,1
0001750860,11,67,13,B,,North,N West,Silver,2400,9,0,0
0001762605,7,72,47,F,M,North,N West,Gold,6000,5,0,0
0001763474,5,67,10,B,,North,N West,Gold,6000,2,0,0
0001764616,8,28,52,F,M,Scottish,C Scotland,Silver,68.22,2,0,0
0001765760,9,65,04,A,F,North,N West,Gold,6053.35,6,0,0
0001771388,10,39,16,C,F,North,N East,Silver,600,1,1,1
0001772406,11,59,24,C,F,South West,S West,Gold,10213.66,5,0,0
0001773372,13,61,27,D,,North,N West,Silver,3000,8,0,0
0001779664,11,43,,,F,Midlands,Wales & West,Tin,0.01,9,1,1
0001780778,10,50,28,D,M,North,Yorkshire,Tin,0.01,5,0,0
0001781979,8,67,19,C,U,South East,S & S East,Gold,5027,6,0,0
0001786164,9,55,01,A,M,South East,London,Tin,0.01,4,0,0
0001794663,12,48,53,F,F,South East,London,Gold,6053.35,13,1,2
0001795708,8,32,52,F,M,South East,London,Tin,0.01,7,1,1
0001798863,13,38,25,C,F,North,Yorkshire,Tin,0.01,8,1,1
0001799983,9,39,50,F,F,Midlands,Midlands,Silver,2700,4,1,1
0001802194,11,44,40,E,M,Scottish,N Scot,Gold,6000,3,1,1
0001803158,5,71,30,D,,South East,S & S East,Silver,2000,9,0,0
0001804170,11,57,27,D,F,Midlands,Midlands,Gold,9000,6,1,1
0001805371,5,34,51,F,F,Midlands,East,Gold,6000,5,0,0
0001815989,11,56,35,D,F,North,N West,Tin,0.01,6,1,2
0001820036,6,69,24,C,M,Midlands,Midlands,Gold,12105.32,12,0,0
0001820974,11,53,04,A,M,South East,London,Silver,600,7,0,0
0001823981,10,33,35,D,F,North,N East,Tin,0.01,9,1,1
0001824880,6,67,23,C,M,North,Yorkshire,Silver,1200,4,0,0
0001833588,8,74,52,F,F,Scottish,Border,Silver,2000,5,0,0
0001856197,4,73,52,F,F,North,N West,Gold,6500,20,0,0
0001857045,16,37,52,F,F,South East,London,Tin,0.01,8,1,2
0001860585,7,60,37,E,F,South West,S West,Silver,1324.2,10,1,1
0001861670,,61,24,C,F,South East,London,Gold,6000,2,1,1
0001868780,9,74,23,C,F,Midlands,Midlands,Gold,11605.32,12,0,0
0001872664,4,49,44,E,F,Midlands,Midlands,Tin,0.01,,0,0
0001873539,8,49,34,D,F,South East,London,Tin,0.01,8,0,0
0001878794,5,58,38,E,F,South East,London,Platinum,21000,9,0,0
0001882015,,36,,,M,Midlands,Ulster,Silver,4300,1,0,0
0001891499,8,43,14,B,F,Midlands,Wales & West,Silver,1200,4,0,0
0001893505,5,76,24,C,U,South East,London,Gold,6053.35,7,0,0
0001895451,8,78,04,A,F,Midlands,Midlands,Silver,3000,2,1,1
0001896628,4,76,28,D,F,Midlands,Wales & West,Gold,6000,6,0,0
0001897829,15,48,44,E,F,Midlands,Midlands,Silver,500,9,1,1
0001898779,7,68,44,E,M,North,Yorkshire,Tin,0.01,12,0,0
0001901788,7,61,04,A,M,South East,London,Platinum,28780.41,0,0,0
0001902814,10,64,10,B,M,Scottish,C Scotland,Gold,5100,11,0,0
0001907808,7,56,23,C,,Midlands,Wales & West,Silver,3000,11,0,0
0001916432,8,39,44,E,,South East,London,Silver,5000,1,0,0
0001917439,10,62,27,D,F,North,Yorkshire,Gold,6053.35,5,0,0
0001919512,11,35,44,E,F,Midlands,Wales & West,Silver,600,8,1,1
0001936239,8,35,25,C,F,South East,S & S East,Silver,1000,6,1,1
0001938339,8,55,45,E,M,South East,S & S East,Tin,0.01,8,0,0
0001939297,7,47,27,D,,North,N East,Silver,1200,9,0,0
0001941658,6,63,12,B,M,South East,S & S East,Platinum,30131.68,6,0,0
0001943634,7,33,16,C,F,North,Yorkshire,Tin,0.01,9,0,0
0001946366,7,50,49,F,M,Midlands,Midlands,Silver,4198,1,0,0
0001952552,12,57,52,F,M,Scottish,N Scot,Silver,1000,4,0,0
0001953516,8,42,16,C,U,North,N West,Tin,0.01,5,0,0
0001954504,11,45,20,C,F,Midlands,Midlands,Silver,720,4,0,0
0001976389,6,49,51,F,F,Midlands,East,Silver,920,4,1,1
0001978349,9,70,23,C,M,Scottish,Border,Silver,3000,8,0,0
0001979671,6,39,09,B,F,North,N East,Tin,0.01,7,1,1
0001983636,9,37,37,E,F,Midlands,East,Silver,420,1,1,1
0001986597,8,62,04,A,F,Scottish,C Scotland,Silver,3750,2,0,0
0001988824,9,67,05,B,M,,,Gold,6000,1,0,0
0001991744,9,59,05,B,F,South East,S & S East,Gold,7400,28,0,0
0001996495,15,52,27,D,M,South East,London,Silver,3000,5,1,1
0002009935,9,50,27,D,M,South East,S & S East,Silver,1200,9,0,0
0002015668,7,35,26,C,F,South East,London,Silver,500,1,1,1
0002022370,12,39,53,F,F,Midlands,Wales & West,Tin,0.01,5,1,1
0002024128,12,68,38,E,F,,,Gold,18678.76,3,1,1
0002034743,19,38,,,F,Midlands,Wales & West,Tin,0.01,9,1,3
0002035618,11,32,04,A,F,Midlands,Midlands,Tin,0.01,5,0,0
0002038765,7,30,51,F,F,North,Yorkshire,Tin,0.01,4,1,1
0002044978,10,59,25,C,F,North,N West,Tin,0.01,10,1,1
0002046008,8,53,44,E,U,South East,London,Gold,6000,1,0,0
0002053047,14,53,23,C,M,North,N West,Silver,480,5,1,2
0002056623,12,53,51,F,F,Midlands,East,Tin,0.01,5,0,0
0002063115,13,53,48,F,F,Midlands,Midlands,Tin,0.01,8,1,1
0002069148,7,48,51,F,M,South West,S West,Tin,0.01,7,0,0
0002080303,11,61,17,C,F,North,N West,Tin,0.01,5,1,1
0002088991,,73,55,U,F,South East,London,Silver,2500,9,1,1
0002094428,14,76,52,F,F,Midlands,Midlands,Silver,500,9,1,1
0002095491,11,44,17,C,F,North,Yorkshire,Tin,0.01,5,1,1
0002107996,9,39,03,A,F,South East,London,Platinum,30649.41,1,1,1
0002109565,6,35,53,F,F,South East,S & S East,Tin,0.01,5,0,0
0002115328,11,63,15,B,F,North,Yorkshire,Gold,19000,12,0,0
0002124033,11,62,47,F,F,Midlands,East,Gold,12000,2,0,0
0002125013,9,50,38,E,F,Scottish,N Scot,Tin,0.01,8,0,0
0002138107,12,34,38,E,F,North,N West,Tin,0.01,4,1,1
0002139995,8,69,11,B,,Scottish,N Scot,Tin,0.01,7,0,0
0002161567,9,,03,A,F,South East,London,Tin,0.01,7,1,1
0002176327,22,30,49,F,F,South East,London,Silver,1750,4,1,3
0002180774,10,44,22,C,F,North,N East,Tin,0.01,8,0,0
0002196948,9,79,20,C,,South East,London,Silver,4000,2,0,0
0002200279,7,40,16,C,M,Midlands,Wales & West,Tin,0.01,4,0,0
0002201399,7,43,12,B,,Midlands,Wales & West,Tin,0.01,,1,1
0002206358,11,25,52,F,F,South East,London,Silver,2400,1,1,1
0002219816,5,57,35,D,M,Midlands,Midlands,Silver,3000,4,0,0
0002222930,7,23,04,A,F,North,N West,Silver,1000,5,1,1
0002227312,5,58,01,A,,North,N East,Tin,0.01,,0,0
0002229757,12,,07,B,F,South East,London,Tin,0.01,5,1,1
0002233118,8,57,04,A,,South East,London,Platinum,25000,1,0,0
0002235056,10,35,25,C,M,South East,London,Tin,0.01,8,1,1
0002238446,8,42,51,F,F,,,Tin,0.01,5,0,0
0002242419,12,33,38,E,F,South East,London,Tin,0.01,8,1,1
0002245329,9,46,52,F,F,South East,London,Silver,5000,2,0,0
0002250233,12,,24,C,F,North,N West,Tin,0.01,4,0,0
0002252104,12,43,17,C,F,South East,London,Tin,0.01,9,1,1
0002262231,17,33,18,C,U,South East,S & S East,Silver,5000,1,0,0
0002263890,6,71,52,F,,Scottish,Border,Gold,12000,2,0,0
0002272474,14,35,40,E,F,Scottish,C Scotland,Tin,0.01,4,1,1
0002275317,7,54,16,C,M,Midlands,Wales & West,Silver,4500,11,0,0
0002281147,13,66,27,D,F,Scottish,N Scot,Silver,2000,5,1,1
0002284065,16,37,50,F,F,South East,S & S East,Tin,0.01,8,1,1
0002303191,3,58,04,A,M,North,N West,Silver,3000,2,0,0
0002303523,10,49,04,A,M,South East,London,Tin,0.01,8,0,0
0002327007,8,45,44,E,,Midlands,Midlands,Tin,0.01,10,0,0
0002330202,8,36,34,D,F,Midlands,Wales & West,Tin,0.01,8,1,1
0002331160,,37,30,D,F,South East,S & S East,Tin,0.01,5,0,0
0002332280,4,71,52,F,,North,N West,Gold,10500,15,0,0
0002334992,10,54,07,B,F,South East,London,Silver,2000,5,1,1
0002335131,8,55,52,F,M,Midlands,East,Tin,0.01,9,0,0
0002337916,7,72,23,C,F,South East,S & S East,Platinum,26053.35,8,0,0
0002344521,7,40,46,F,M,North,N West,Tin,0.01,4,0,0
0002345242,3,55,22,C,F,Midlands,East,Tin,0.01,5,0,0
0002350696,5,57,25,C,U,North,Yorkshire,Silver,5000,4,0,0
0002353571,10,63,12,B,F,North,N West,Tin,0.01,8,0,0
0002357844,10,53,27,D,,Scottish,N Scot,Silver,1500,5,0,0
0002360020,14,70,50,F,M,Midlands,East,Platinum,20294.5,3,0,0
0002365723,14,56,52,F,U,South East,London,Gold,6000,2,0,0
0002372991,12,49,,,F,Midlands,Ulster,Gold,14000,3,0,0
0002373998,12,70,23,C,M,Midlands,Wales & West,Platinum,29374.72,24,1,1
0002384248,3,77,27,D,F,North,N West,Gold,15053.82,4,0,0
0002387123,6,63,01,A,M,Midlands,Midlands,Gold,18000,13,0,0
0002388995,,54,03,A,F,South East,London,Silver,4884.25,8,0,0
0002390949,6,68,03,A,F,South East,London,Gold,19411.22,5,0,0
0002393670,6,,32,D,F,North,Yorkshire,Silver,1000,3,0,0
0002395363,5,48,28,D,,North,N West,Tin,0.01,5,0,0
0002397285,5,68,22,C,F,North,N East,Silver,1500,9,0,0
0002400227,7,49,51,F,M,Midlands,East,Tin,0.01,5,0,0
0002405253,7,73,16,C,M,North,N East,Silver,2000,4,1,1
0002420252,10,59,18,C,F,South East,London,Gold,6000,2,1,1
0002423170,11,67,51,F,F,Midlands,Midlands,Gold,6000,2,1,1
0002428547,10,56,12,B,F,Midlands,Wales & West,Gold,9000,1,0,0
0002428563,7,56,19,C,F,Midlands,Wales & West,Platinum,20383.7,3,0,0
0002433648,,31,36,E,,South East,London,Tin,0.01,4,0,0
0002437015,10,,23,C,F,South West,S West,Tin,0.01,9,0,0
0002443090,9,69,03,A,F,Scottish,C Scotland,Silver,5000,18,0,0
0002444100,8,75,20,C,M,South East,London,Gold,8000,2,0,0
0002445271,13,42,24,C,M,South East,S & S East,Tin,0.01,5,1,1
0002449706,13,42,42,E,,Midlands,Midlands,Silver,0.02,8,1,1
0002452650,6,50,52,F,M,Midlands,Midlands,Silver,1000,6,0,0
0002469219,7,51,28,D,M,South East,S & S East,Tin,0.01,5,0,0
0002488981,12,25,01,A,F,North,N East,Gold,6000,2,1,1
0002502917,10,50,52,F,F,South West,S West,Silver,3000,8,0,0
0002510294,8,36,,,F,,,Tin,0.01,9,0,0
0002513684,9,64,10,B,F,Midlands,East,Silver,300,7,1,1
0002565641,7,55,41,E,U,Midlands,Wales & West,Silver,3000,8,0,0
0002681226,15,61,14,B,F,South East,London,Gold,7500,4,0,0
0002744937,11,67,49,F,M,North,N West,Gold,9000,2,0,0
0002750171,10,37,08,B,M,South East,S & S East,Tin,0.01,7,0,0
0002752220,9,55,28,D,F,Scottish,C Scotland,Silver,2000,4,0,0
0002759365,10,67,09,B,F,South East,London,Silver,3000,8,0,0
0002760185,8,,18,C,,South East,S & S East,Silver,5000,4,0,0
0002765551,12,43,38,E,F,Midlands,Midlands,Tin,0.01,5,0,0
0002786591,5,45,44,E,F,South East,London,Gold,19465.7,3,0,0
0002789434,9,,24,C,F,South East,S & S East,Silver,5000,2,0,0
0002789647,12,75,44,E,F,South East,London,Platinum,24106.7,23,1,1
0002791471,5,52,27,D,M,Midlands,Midlands,Silver,100,1,0,0
0002792567,10,56,28,D,U,North,N West,Gold,6000,1,1,1
0002804328,,52,12,B,F,South East,London,Gold,7100,14,0,0
0002805332,7,61,30,D,F,South East,S & S East,Tin,0.01,6,0,0
0002838230,7,49,51,F,,North,N West,Tin,0.01,5,0,0
0002840502,8,63,,,F,Midlands,Ulster,Gold,7000,6,0,0
0002844192,7,69,39,E,,Midlands,Midlands,Silver,2000,11,0,0
0002850850,,51,25,C,F,South East,London,Silver,1500,9,0,0
0002859114,4,42,47,F,F,North,N East,Tin,0.01,5,0,0
0002867451,15,53,37,E,F,Midlands,East,Gold,6000,3,0,0
0002870010,9,,14,B,M,South East,S & S East,Gold,18000,8,1,1
0002870738,,65,04,A,U,South East,London,Silver,3000,22,0,0
0002879999,7,56,10,B,F,North,N West,Silver,0.02,5,0,0
0002882337,2,40,49,F,M,South East,S & S East,Tin,0.01,5,0,0
0002882965,5,35,08,B,F,South East,S & S East,Tin,0.01,5,0,0
0002903679,7,53,03,A,M,South East,London,Silver,2460.01,8,0,0
0002904608,6,35,53,F,F,South East,London,Tin,0.01,6,0,0
0002912872,3,38,32,D,F,South East,London,Gold,5192.69,5,0,0
0002914093,12,64,33,D,,Midlands,Midlands,Silver,3750,10,0,0
0002915928,16,28,52,F,U,Midlands,Midlands,Tin,0.01,4,1,1
0002920077,8,29,25,C,F,South East,London,Silver,1500,4,1,1
0002920816,7,71,06,B,,South East,S & S East,Silver,1000,4,0,0
0002926687,13,43,41,E,M,North,Yorkshire,Silver,50,11,0,0
0002931974,6,70,44,E,F,South East,S & S East,Silver,1000,9,1,1
0002932385,12,65,19,C,F,South West,S West,Silver,2215.4,4,1,1
0002935112,13,57,08,B,F,South East,London,Tin,0.01,9,0,0
0002938871,,54,46,F,,Midlands,Midlands,Tin,0.01,4,0,0
0002949733,9,67,27,D,,South East,London,Silver,1000,9,1,1
0002951029,6,73,,,F,Midlands,Wales & West,Silver,600,7,0,0
0002956632,3,73,41,E,U,Midlands,Midlands,Gold,6000,2,0,0
0002958864,9,41,44,E,F,North,Yorkshire,Gold,12000,6,0,0
0002960850,11,64,02,A,F,North,N West,Gold,6000,4,0,0
0002963388,7,43,37,E,F,South East,S & S East,Tin,0.01,5,1,1
0002966697,6,32,35,D,F,South East,London,Silver,3050,10,1,1
0002972719,2,58,14,B,F,Midlands,Midlands,Gold,6550,12,0,0
0002981033,6,70,12,B,F,North,N West,Gold,6000,8,0,0
0002981823,16,60,28,D,M,South East,S & S East,Silver,3000,2,0,0
0002985322,11,49,53,F,M,Midlands,East,Tin,0.01,10,0,0
0002988283,9,72,,,M,South East,S & S East,Tin,0.01,,0,0
0002989123,5,62,32,D,F,Scottish,C Scotland,Gold,6000,5,0,0
0002991403,6,49,38,E,F,North,N West,Silver,1608,10,0,0
0002996030,7,59,52,F,F,Midlands,Midlands,Silver,5000,4,0,0
0002997789,8,53,19,C,M,Midlands,Midlands,Silver,1000,5,0,0
0002997940,9,32,10,B,M,South East,S & S East,Tin,0.01,5,1,1
0002998564,8,37,03,A,F,South East,London,Tin,0.01,5,1,1
0003000567,7,60,12,B,U,Midlands,Midlands,Gold,12053.34,3,0,0
0003003442,20,62,53,F,F,North,Yorkshire,Silver,1600,4,1,1
0003010457,6,32,51,F,F,North,Yorkshire,Silver,0.02,5,1,1
0003012158,11,79,04,A,F,Midlands,Midlands,Silver,5000,16,0,0
0003013030,12,37,40,E,F,South East,London,Gold,6000.01,5,1,1
0003022374,8,62,44,E,F,South East,London,Gold,13500,5,0,0
0003026248,9,,22,C,M,South East,London,Silver,4000,1,0,0
0003027457,8,68,53,F,F,Midlands,Wales & West,Silver,2200,5,0,0
0003028984,9,51,53,F,F,Midlands,Midlands,Gold,6001.74,4,0,0
0003029913,13,39,47,F,F,Scottish,C Scotland,Silver,1500,2,1,1
0003030695,6,55,03,A,F,Midlands,Midlands,Gold,7000,29,1,1
0003035840,3,57,27,D,F,South East,London,Silver,2500,6,0,0
0003037894,12,50,04,A,F,South East,S & S East,Silver,600,9,1,1
0003041514,9,36,37,E,M,Midlands,Wales & West,Tin,0.01,4,1,1
0003045765,,31,30,D,F,South East,S & S East,Tin,0.01,5,1,1
0003051145,7,51,04,A,M,South East,London,Gold,6000,2,0,0
0003051153,7,67,13,B,M,South East,London,Gold,12000,8,0,0
0003053628,13,68,21,C,M,South East,London,Platinum,20364.36,3,0,0
0003054357,12,53,16,C,,North,N East,Tin,0.01,8,0,0
0003066959,4,76,24,C,,South East,S & S East,Silver,2000,12,0,0
0003077632,,,53,F,F,Midlands,Wales & West,Silver,600,,1,2
0003083780,16,47,34,D,F,South East,S & S East,Silver,2790,8,1,1
0003089746,6,52,16,C,,North,N West,Silver,500,11,0,0
0003095320,6,44,05,B,F,Midlands,Wales & West,Tin,0.01,5,0,0
0003104575,9,,02,A,M,South West,S West,Gold,6000,3,0,0
0003108244,7,29,52,F,M,South East,London,Silver,360,8,1,1
0003111806,9,55,37,E,,Midlands,Midlands,Gold,20000,4,0,0
0003113930,6,61,23,C,M,Midlands,Midlands,Silver,900,4,0,0
0003113957,7,69,52,F,F,North,Yorkshire,Tin,0.01,9,0,0
0003116905,8,70,01,A,F,South East,London,Silver,3000.01,15,0,0
0003120082,5,43,51,F,F,North,N West,Tin,0.01,5,1,1
0003124495,6,77,14,B,F,Midlands,Midlands,Gold,6000,3,0,0
0003124762,25,36,39,E,F,North,N West,Silver,2000,5,1,3
0003125157,8,38,07,B,F,South East,London,Gold,12035.57,6,1,1
0003460630,10,66,08,B,U,South East,London,Gold,6053.35,7,0,0
0003461939,15,58,10,B,M,North,Yorkshire,Silver,100,10,0,0
0003463133,13,46,08,B,,Midlands,Midlands,Silver,420,10,1,1
0003464075,7,46,22,C,F,North,Yorkshire,Tin,0.01,18,0,0
0003464423,11,63,08,B,M,South East,London,Silver,4000,1,0,0
0003464601,4,75,13,B,F,North,N West,Tin,0.01,8,0,0
0003464717,7,54,16,C,F,South East,S & S East,Tin,0.01,7,1,1
0003464849,,64,17,C,F,Scottish,C Scotland,Silver,1000,5,0,0
0003465373,15,44,38,E,F,South East,London,Tin,0.01,4,1,2
0003465624,12,65,24,C,M,North,N West,Gold,12100,10,0,0
0003466531,,61,03,A,M,South East,London,Silver,570,9,0,0
0003467155,6,46,32,D,F,North,Yorkshire,Silver,3000,1,0,0
0003467236,8,67,18,C,F,South East,London,Gold,6000,7,1,1
0003467600,,36,19,C,M,Midlands,Wales & West,Tin,0.01,5,1,1
0003467759,7,45,48,F,F,South East,S & S East,Gold,6000,9,0,0
0003467856,5,36,34,D,M,South East,London,Silver,50.01,8,0,0
0003467929,9,27,04,A,F,South East,London,Gold,10000,3,0,0
0003468534,11,59,28,D,,South East,London,Gold,6000,2,0,0
0003469115,8,46,44,E,M,Midlands,Midlands,Gold,6000,2,0,0
0003469689,7,37,21,C,F,South East,London,Tin,0.01,10,0,0
0003469778,6,78,37,E,F,North,Yorkshire,Gold,6000,21,0,0
0003470091,4,79,23,C,M,South East,S & S East,Silver,2007.95,1,0,0
0003470806,7,55,12,B,F,Scottish,C Scotland,Silver,2000,5,0,0
0003470938,6,65,52,F,,South East,London,Gold,6000,2,0,0
0003472132,10,55,17,C,F,Scottish,C Scotland,Silver,1020,9,0,0
0003473589,8,52,43,E,F,Midlands,East,Silver,3000,5,0,0
0003473651,7,,33,D,,South East,London,Silver,1000,5,0,0
